Budget,Genre,Gross,Name,Negative Percentage,Negative Retweets,Neutral Tweets,Positive Percentage,Positive Retweets,Runtime,Score,Tweets Analyzed,Votes,Year,SentClass2,SentClass3,SentRatio
0,Thriller,1500000,The Whistle Blower,23.52941176,1940,50,26.47058824,2215,100,6.2,34,1672,1986,0,1,1.125
2000000,Drama,1301121,Native Son,0,0,66.66666667,33.33333333,473,111,5.9,18,448,1986,0,1,0
0,Drama,416393,Desert Bloom,12.12121212,332,34.84848485,53.03030303,198,105,6.6,66,821,1986,1,2,4.375
0,Drama,1777378,Working Girls,16.86746988,40,28.91566265,54.21686747,233,93,6.5,83,604,1986,1,2,3.214285714
0,Comedy,925952,Ménage,3.50877193,0,85.96491228,10.52631579,353,84,7,57,2022,1986,0,1,3
0,Biography,583800,Oviri,13.33333333,210,66.66666667,20,2,100,6.2,15,275,1986,0,1,1.5
0,Action,181410,In the Shadow of Kilimanjaro,0,0,0,0,0,100,5.1,0,310,1986,0,0,0
0,Drama,432266,Kangaroo,10.63829787,1061,56.38297872,32.9787234,14347,108,6.7,94,156,1986,0,1,3.1
0,Action,2390525,Dangerously Close,71.73913043,615,13.04347826,15.2173913,22667,95,6.6,92,935,1986,0,0,0.212121212
0,Family,781727,Nutcracker,10.34482759,6,58.62068966,31.03448276,6,100,7.2,29,578,1986,0,1,2.999999999
0,Comedy,837623,Ginger and Fred,10.46511628,6,33.72093023,55.81395349,3212,125,7.3,86,3859,1986,1,2,5.333333333
0,Crime,502237,Dream Lover,13.40206186,4625,69.07216495,17.5257732,9,104,5.1,97,405,1986,0,1,1.307692308
0,Drama,6408791,Just Between Friends,19.35483871,98,22.58064516,58.06451613,158,110,5.9,62,629,1986,1,2,3
0,Action,145975,Thunder Run,8.333333333,26,41.66666667,50,1797,90,5.1,60,218,1986,1,2,6
0,Comedy,1096843,The Longshot,18.27956989,8,44.08602151,37.6344086,28,89,5.4,93,457,1986,0,1,2.05882353
0,Comedy,4842778,Off Beat,21.42857143,157,39.28571429,39.28571429,5649,92,5,84,748,1986,0,0,1.833333333
0,Drama,2520664,Streets of Gold,15.15151515,111,42.42424242,42.42424242,143,95,6,33,505,1986,0,0,2.8
0,Action,351623,Weekend Warriors,18.05555556,23,27.77777778,54.16666667,99,100,4.4,72,237,1986,1,2,2.999999999
18000000,Action,2295500,Sky Bandits,33.33333333,0,33.33333333,33.33333333,0,100,4.6,9,183,1986,0,0,1
1500000,Action,1368912,Armed Response,15,1352,65,20,278,86,4.9,20,489,1986,0,1,1.333333333
0,Drama,189042,Otello,2.857142857,0,81.42857143,15.71428571,16,100,7.2,70,424,1986,0,1,5.499999999
0,Drama,440438,On the Edge,16.48351648,27,31.86813187,51.64835165,2065,95,7.1,91,171,1986,1,2,3.133333334
0,Action,63860,Low Blow,23.15789474,52,53.68421053,23.15789474,31,100,3.5,95,256,1986,0,1,1
0,Drama,1444618,Belizaire the Cajun,0,0,50,50,0,103,6.4,2,391,1986,0,0,0
0,Drama,227510,A Man and a Woman: 20 Years Later,0,0,0,100,0,112,5.8,1,496,1986,1,2,0
0,Action,1900000,Quiet Cool,17.94871795,1787,15.38461538,66.66666667,402,100,5.7,39,542,1986,1,2,3.714285714
0,Action,2497233,Behind Enemy Lines,56,31,24,20,283,90,4.9,75,368,1986,0,0,0.357142857
0,Action,193153,Wired to Kill,25.71428571,384,32.85714286,41.42857143,60,86,4.2,70,163,1986,1,2,1.611111111
0,Drama,149440,The Fringe Dwellers,28.57142857,0,33.33333333,38.0952381,2,98,6.7,21,305,1986,1,2,1.333333334
0,Crime,164187,Scene of the Crime,27.27272727,141,49.09090909,23.63636364,471,90,6.9,55,565,1986,0,1,0.866666667
0,Animation,1338264,GoBots: Battle of the Rock Lords,100,2,0,0,0,75,5.8,2,397,1986,0,0,0
0,Comedy,267249,The Gospel According to Vic,0,0,0,0,0,92,6.1,0,227,1986,0,0,0
0,Action,601451,Knights of the City,14.75409836,10,44.26229508,40.98360656,491,87,4.8,61,103,1986,0,1,2.777777778
0,Comedy,18209,Saving Grace,18.88888889,13,42.22222222,38.88888889,63,112,7,90,467,1986,0,1,2.058823529
0,Action,492367,Jackals,38.0952381,1453,30.95238095,30.95238095,3426,97,5.3,42,139,1986,0,0,0.8125
0,Comedy,22123,Detective School Dropouts,0,0,100,0,0,92,5.8,1,220,1986,0,1,0
0,Adventure,676166,Where the River Runs Black,100,0,0,0,0,100,6.6,2,351,1986,0,0,0
0,Family,2193642,Heathcliff: The Movie,33.33333333,0,33.33333333,33.33333333,0,73,5.3,3,187,1986,0,0,1
0,Comedy,32279,One More Saturday Night,0,0,6.896551724,93.10344828,247,95,5.7,29,211,1986,1,2,0
16000000,Adventure,30857814,The Princess Bride,11.95652174,9,39.13043478,48.91304348,14,98,8.1,92,320953,1987,1,2,4.090909091
1000000,Horror,14564027,Hellraiser,13.04347826,9,56.52173913,30.43478261,8256,94,7,69,83209,1987,0,1,2.333333334
30000000,Drama,46357676,Full Metal Jacket,5.714285714,0,11.42857143,82.85714286,3001,116,8.3,70,537826,1987,1,2,14.5
6000000,Drama,63952836,Dirty Dancing,77.52808989,38,7.865168539,14.60674157,17,100,6.9,89,155978,1987,0,0,0.188405797
0,Comedy,32222567,The Lost Boys,31.25,173,20.83333333,47.91666667,381,97,7.3,48,100376,1987,1,2,1.533333333
15000000,Action,59735548,Predator,15.85365854,544,47.56097561,36.58536585,749,107,7.8,82,313213,1987,0,1,2.307692307
27000000,Action,38122105,The Running Man,25.92592593,118,39.50617284,34.56790123,1115,101,6.6,81,120345,1987,0,1,1.333333333
22700000,Adventure,38119483,Spaceballs,17.5,0,47.5,35,212,96,7.1,40,146748,1987,0,1,2
13000000,Action,53424681,RoboCop,10.58823529,209,78.82352941,10.58823529,23,102,7.5,85,196245,1987,0,1,1
15000000,Action,65207127,Lethal Weapon,15.55555556,18,55.55555556,28.88888889,40,110,7.6,90,204328,1987,0,1,1.857142857
25000000,Crime,76270454,The Untouchables,12.98701299,209,51.94805195,35.06493506,42,119,7.9,77,234254,1987,0,1,2.699999999
3600000,Comedy,5923044,Evil Dead II,82.60869565,3441,2.173913043,15.2173913,6,84,7.8,46,123325,1987,0,0,0.184210526
22000000,Action,17336370,Masters of the Universe,14.77272727,38,45.45454545,39.77272727,85,106,5.4,88,30370,1987,0,1,2.692307693
12000000,Action,3769990,The Monster Squad,19.51219512,6,31.70731707,48.7804878,230,82,7.2,41,21420,1987,1,2,2.5
14000000,Drama,156645693,Fatal Attraction,17.24137931,236,51.72413793,31.03448276,31,119,6.9,87,60383,1987,0,1,1.8
30000000,Action,51185897,The Living Daylights,10.97560976,6,41.46341463,47.56097561,52,130,6.7,82,74272,1987,1,2,4.333333332
15000000,Crime,43848100,Wall Street,10.95890411,1098,57.53424658,31.50684932,7316,126,7.4,73,126195,1987,0,1,2.875
35000000,Drama,22238696,Empire of the Sun,12.5,9,56.81818182,30.68181818,55,153,7.8,88,96566,1987,0,1,2.454545454
0,Comedy,31623833,Can't Buy Me Love,4.761904762,2,9.523809524,85.71428571,198,94,6.7,42,26348,1987,1,2,18
22000000,Comedy,63766510,The Witches of Eastwick,7.01754386,1,50.87719298,42.10526316,80,118,6.5,57,51642,1987,0,1,6
0,Comedy,35658098,Summer School,16.48351648,25,37.36263736,46.15384615,951,97,6.5,91,14038,1987,1,2,2.8
4500000,Action,44793222,A Nightmare on Elm Street 3: Dream Warriors,10.52631579,2,52.63157895,36.84210526,82,96,6.6,57,55414,1987,0,1,3.5
0,Action,34368475,Adventures in Babysitting,12.12121212,0,56.56565657,31.31313131,266,102,6.9,99,30850,1987,0,1,2.583333333
0,Action,13839404,Hamburger Hill,14.28571429,0,53.84615385,31.86813187,10,110,6.7,91,20159,1987,0,1,2.23076923
23000000,Adventure,20763013,Jaws: The Revenge,12.22222222,4,41.11111111,46.66666667,5558,89,2.9,90,33419,1987,1,2,3.818181819
25000000,Action,16057580,Over the Top,10.52631579,1215,10.52631579,78.94736842,14431,93,5.7,38,40916,1987,1,2,7.5
30000000,Comedy,49530280,"Planes, Trains & Automobiles",7.547169811,0,39.62264151,52.83018868,101,93,7.6,53,98897,1987,1,2,7
6000000,Comedy,22847564,Raising Arizona,24.13793103,111,44.82758621,31.03448276,11,94,7.4,87,107669,1987,0,1,1.285714286
17000000,Horror,17185632,Angel Heart,10.76923077,48,32.30769231,56.92307692,773,113,7.3,65,67453,1987,1,2,5.285714285
0,Drama,18553948,Some Kind of Wonderful,4.6875,0,9.375,85.9375,1185,95,7.1,64,21931,1987,1,2,18.33333333
6000000,Comedy,42721196,Mannequin,27.65957447,294,63.82978723,8.510638298,262,90,5.8,47,24626,1987,0,1,0.307692308
0,Comedy,26713187,Overboard,55,592,7.5,37.5,167,106,6.8,80,40429,1987,0,0,0.681818182
27000000,Action,25893810,Innerspace,5.555555556,0,50,44.44444444,118,120,6.8,72,45172,1987,0,1,7.999999999
15000000,Comedy,80640528,Moonstruck,3.092783505,1519,77.31958763,19.58762887,280,102,7.1,97,38600,1987,0,1,6.333333335
28000000,Action,153665000,Beverly Hills Cop II,6.779661017,0,66.10169492,27.11864407,1,100,6.5,59,90969,1987,0,1,4
0,Comedy,29760613,Harry and the Hendersons,12.08791209,2,76.92307692,10.98901099,4,110,5.9,91,26157,1987,0,1,0.909090909
23000000,Biography,43984230,The Last Emperor,20,72,42.66666667,37.33333333,1281,163,7.8,75,76408,1987,0,1,1.866666667
13000000,Biography,123922370,"Good Morning, Vietnam",2.631578947,0,3.947368421,93.42105263,204,121,7.3,76,106924,1987,1,2,35.5
2600000,Drama,3130592,Maurice,8.695652174,56370,72.82608696,18.47826087,12741,140,7.7,92,11837,1987,0,1,2.125
11000000,Comedy,167780960,3 Men and a Baby,20,6,44,36,6,102,5.9,75,39544,1987,0,1,1.8
3000000,Horror,14182492,Prince of Darkness,18.30985915,3,56.33802817,25.35211268,12,102,6.7,71,28064,1987,0,1,1.384615385
6500000,Biography,54215416,La Bamba,8.974358974,2,83.33333333,7.692307692,764,108,6.8,78,22839,1987,0,1,0.857142857
5000000,Action,3369307,Near Dark,46.42857143,553,14.28571429,39.28571429,889,94,7,84,27485,1987,0,0,0.846153846
0,Drama,3210139,Wings of Desire,11.11111111,0,70.37037037,18.51851852,19,128,8.1,27,51522,1987,0,1,1.666666667
0,Crime,12396383,Less Than Zero,52.43902439,66,18.29268293,29.26829268,85,98,6.4,82,15500,1987,0,0,0.558139535
15000000,Action,35509515,No Way Out,20.77922078,1785,37.66233766,41.55844156,11425,114,7.1,77,28684,1987,1,2,2
0,Comedy,32945797,*batteries not included,17.10526316,8,59.21052632,23.68421053,18,106,6.6,76,25330,1987,0,1,1.384615385
0,Comedy,26712476,Baby Boom,2.777777778,72,66.66666667,30.55555556,358,110,6.1,72,11414,1987,0,1,11
0,Comedy,1544889,Withnail & I,22.61904762,750,39.28571429,38.0952381,471,107,7.8,84,33285,1987,0,1,1.684210526
0,Drama,15151736,Flowers in the Attic,15.78947368,124,44.73684211,39.47368421,6,93,5.7,76,7993,1987,0,1,2.500000001
20000000,Comedy,51249404,Broadcast News,22.22222222,676,37.03703704,40.74074074,5617,133,7.2,54,22802,1987,1,2,1.833333333
2500000,Fantasy,13539458,Túnel al infierno,0,0,100,0,0,85,6,11,11435,1987,0,1,0
17000000,Action,15681020,Superman IV: The Quest for Peace,23.80952381,4,57.14285714,19.04761905,0,90,3.6,21,35866,1987,0,1,0.8
3500000,Comedy,14000000,Creepshow 2,19.35483871,2,59.67741935,20.96774194,0,92,6,62,17500,1987,0,1,1.083333334
3000000,Comedy,7888703,Teen Wolf Too,15.46391753,2,36.08247423,48.45360825,14,95,3.2,97,8905,1987,1,2,3.133333333
12000000,Comedy,40050884,Roxanne,8.43373494,496,56.62650602,34.93975904,53831,107,6.6,83,34794,1987,0,1,4.142857143
12000000,Comedy,66995879,The Secret of My Succe$s,0,0,0,0,0,111,6.5,0,24685,1987,0,0,0
20000000,Comedy,57387516,Dragnet,15.15151515,42,39.39393939,45.45454545,151,106,5.9,33,27387,1987,1,2,3
0,Comedy,124167,"Rita, Sue and Bob Too",3.06122449,0,81.63265306,15.30612245,0,93,6.4,98,2747,1987,0,1,5
18000000,Comedy,39321715,Blind Date,62,1391,22,16,1508,95,5.9,50,17903,1987,0,0,0.258064516
0,Comedy,7800000,House II: The Second Story,0,0,53.84615385,46.15384615,3,88,5.4,13,8302,1987,0,1,0
0,Comedy,28061343,Police Academy 4: Citizens on Patrol,0,0,65.625,34.375,10,88,4.8,32,33955,1987,0,1,0
1000000,Adventure,1576615,The Garbage Pail Kids Movie,26.92307692,0,57.69230769,15.38461538,0,100,2.7,26,6348,1987,0,1,0.571428571
14000000,Comedy,57915972,Throw Momma from the Train,6.12244898,0,64.28571429,29.59183673,13,88,6.2,98,28550,1987,0,1,4.833333332
0,Horror,2488740,The Stepfather,32.18390805,6990,37.93103448,29.88505747,4102,89,6.8,87,9959,1987,0,1,0.928571428
0,Action,9747988,The Hidden,45.23809524,14315,21.42857143,33.33333333,113298,96,7,42,13878,1987,0,0,0.736842105
0,Comedy,548696,Amazon Women on the Moon,20.58823529,8,55.88235294,23.52941176,0,85,6.2,34,8755,1987,0,1,1.142857143
3000000,Comedy,3221568,Barfly,8.219178082,2,76.71232877,15.06849315,393,100,7.3,73,15647,1987,0,1,1.833333333
6000000,Comedy,3685862,Three O'Clock High,5.882352941,0,2.941176471,91.17647059,4,97,7.2,34,8970,1987,1,2,15.5
0,Comedy,4398938,Babette's Feast,6.12244898,2,68.36734694,25.51020408,6,102,7.8,98,14838,1987,0,1,4.166666666
0,Crime,18753438,The Believers,16.66666667,1391,52.77777778,30.55555556,344,114,6.1,72,4900,1987,0,1,1.833333333
15000000,Comedy,13290368,The Pick-up Artist,19.35483871,275,51.61290323,29.03225806,171,81,5.2,31,5348,1987,0,1,1.5
16000000,Comedy,14792779,Radio Days,27.53623188,344,34.7826087,37.68115942,573,88,7.6,69,26467,1987,1,2,1.368421053
0,Comedy,1028679,Aria,3.488372093,0,79.06976744,17.44186047,2086,90,5.8,86,2243,1987,0,1,5.000000001
3000000,Comedy,23509382,Ernest Goes to Camp,20.33898305,4,47.45762712,32.20338983,8,92,5.5,59,9526,1987,0,1,1.583333333
0,Drama,4542825,Au Revoir les Enfants,1.25,0,86.25,12.5,4,104,8,80,25969,1987,0,1,10
17000000,Crime,10278549,Someone to Watch Over Me,18.68131868,4,50.54945055,30.76923077,1145,106,6.1,91,7854,1987,0,1,1.647058824
0,Comedy,7305209,Who's That Girl,25.86206897,106,27.5862069,46.55172414,3539,92,4.7,58,8125,1987,1,2,1.8
29000000,Biography,5899797,Cry Freedom,10.86956522,117,58.69565217,30.43478261,1,157,7.5,46,10692,1987,0,1,2.799999999
6000000,Thriller,12423831,The Fourth Protocol,13.79310345,0,34.48275862,51.72413793,10,119,6.5,29,7532,1987,1,2,3.749999999
27000000,Drama,7393346,Ironweed,18.91891892,2,43.24324324,37.83783784,87380,143,6.8,37,6874,1987,0,1,2
0,Crime,25205460,Black Widow,70.88607595,17486,5.063291139,24.05063291,8541,102,6.3,79,7132,1987,0,0,0.339285714
0,Action,65673233,Stakeout,13.95348837,57,47.6744186,38.37209302,38,117,6.6,86,20039,1987,0,1,2.75
0,Comedy,34377585,Like Father Like Son,6.666666667,12,56.66666667,36.66666667,206,96,5.1,60,4817,1987,0,1,5.5
0,Comedy,3587303,Bagdad Cafe,5.555555556,0,81.11111111,13.33333333,12,95,7.5,90,10255,1987,0,1,2.399999999
0,Drama,769119,Shy People,57.69230769,21065,15.38461538,26.92307692,513,100,6.9,78,940,1987,0,0,0.466666667
0,Comedy,30063289,Revenge of the Nerds II: Nerds in Paradise,0,0,100,0,0,88,4.9,1,11444,1987,0,1,0
0,Horror,2683519,Prom Night II,14.28571429,0,47.61904762,38.0952381,12,97,5.6,21,3440,1987,0,1,2.666666666
5000000,Action,6880310,Death Wish 4: The Crackdown,10,0,80,10,0,99,5.3,10,6770,1987,0,1,1
18000000,Comedy,18532286,Project X,8.064516129,6,58.06451613,33.87096774,19039,108,6.1,62,8879,1987,0,1,4.2
0,Action,3832228,North Shore,14.49275362,31,47.82608696,37.68115942,174,96,6.5,69,1903,1987,0,1,2.600000001
0,Action,519596,Man on Fire,20.83333333,2679,37.5,41.66666667,809,87,5.9,72,1340,1987,1,2,2
4000000,Fantasy,800000,The Barbarians,31.70731707,28,46.34146341,21.95121951,162,87,4.9,82,2538,1987,0,1,0.692307692
55000000,Action,14375181,Ishtar,7.865168539,21,82.02247191,10.11235955,131,107,4.2,89,9094,1987,0,1,1.285714286
100000,Comedy,5228617,Hollywood Shuffle,21.11111111,1,42.22222222,36.66666667,20,78,7,90,3009,1987,0,1,1.736842106
0,Comedy,1749956,Hunk,10,701,35,55,304,102,4.6,40,1042,1987,1,2,5.5
0,Crime,2585639,House of Games,23.94366197,1305,23.94366197,52.11267606,133,102,7.3,71,17508,1987,1,2,2.176470589
0,Crime,2877571,No Man's Land,20.83333333,0,50,29.16666667,73,100,6.1,24,3297,1987,0,1,1.4
0,Sci-Fi,1930001,The Curse,16.12903226,20,25.80645161,58.06451613,453,92,4.9,31,1762,1987,1,2,3.6
0,Crime,18782400,Suspect,26.66666667,736,41.66666667,31.66666667,2003,121,6.6,60,7506,1987,0,1,1.1875
0,Action,19734940,The Principal,14,1213,50,36,226,109,6.2,50,7311,1987,0,1,2.571428571
0,Comedy,10021120,Hope and Glory,8.219178082,10,54.79452055,36.98630137,283,113,7.4,73,10291,1987,0,1,4.5
0,Comedy,52864741,Outrageous Fortune,47.43589744,62,34.61538462,17.94871795,12,99,6.1,78,6123,1987,0,0,0.378378378
22000000,Action,11307844,Extreme Prejudice,64.63414634,47,8.536585366,26.82926829,28,96,6.6,82,4924,1987,0,0,0.41509434
350000,Action,4000000,American Ninja 2: The Confrontation,0,0,100,0,0,90,4.8,4,6565,1987,0,1,0
4000000,Drama,1680358,Matewan,11.53846154,6,52.56410256,35.8974359,20,135,7.9,78,6198,1987,0,1,3.111111111
0,Drama,1539000,Three for the Road,27.27272727,24783,28.78787879,43.93939394,397,88,5.3,66,813,1987,1,2,1.611111111
24000000,Action,4916871,Leonard Part 6,13.33333333,0,53.33333333,33.33333333,6,85,2.2,30,7387,1987,0,1,2.5
5000000,Crime,1119112,Street Smart,13.0952381,3,10.71428571,76.19047619,340,97,6.4,84,2096,1987,1,2,5.818181816
0,Biography,1654743,Prick Up Your Ears,3.448275862,0,48.27586207,48.27586207,9,105,7.4,29,4799,1987,0,0,14
9000000,Action,5406879,The Sicilian,16.41791045,10,41.79104478,41.79104478,461,115,5.3,67,3889,1987,0,0,2.545454545
0,Comedy,17355263,Born in East L.A.,8.333333333,4,75,16.66666667,0,85,5.9,12,4648,1987,0,1,2
0,Drama,10489617,Light of Day,12.90322581,808,9.677419355,77.41935484,2440,107,5.5,62,2101,1987,1,2,5.999999998
0,Drama,2053931,Pelle the Conqueror,0,0,60,40,0,157,7.9,10,8321,1987,0,1,0
0,Comedy,1189709,Return to Horror High,10,2,10,80,6,95,4.2,10,2337,1987,1,2,8
0,Comedy,13110903,Back to the Beach,25.6097561,21,39.02439024,35.36585366,294,92,5.8,82,2332,1987,0,1,1.380952381
0,Horror,1149470,Nightflyers,15.15151515,0,74.24242424,10.60606061,1,89,4,66,796,1987,0,1,0.7
0,Action,12046526,Fatal Beauty,29.41176471,15906,47.05882353,23.52941176,25028,104,5.3,51,2652,1987,0,1,0.8
0,Adventure,300859,White Water Summer,20.33898305,4,47.45762712,32.20338983,64,90,6.2,59,4353,1987,0,1,1.583333333
0,Drama,1338198,The Whales of August,0,0,50,50,0,90,7.6,6,3416,1987,0,0,0
7000000,Comedy,7019441,Hiding Out,26.02739726,3416,39.7260274,34.24657534,2171,98,6.4,73,2584,1987,0,1,1.315789474
0,Comedy,174380,My Best Friend Is a Vampire,13.04347826,2,8.695652174,78.26086957,0,89,6.1,23,2690,1987,1,2,6.000000001
10000000,Action,3060858,Malone,10.98901099,18,62.63736264,26.37362637,5081,92,5.6,91,1959,1987,0,1,2.399999999
0,Comedy,4215859,Hot Pursuit,9.302325581,2,4.651162791,86.04651163,48,93,5.8,86,2768,1987,1,2,9.250000001
0,Action,873903,Real Men,22.91666667,3793,8.333333333,68.75,17062,85,6.2,48,3077,1987,1,2,3
6000000,Action,1432687,A Prayer for the Dying,16.66666667,24,42.59259259,40.74074074,20,107,6.4,54,3731,1987,0,1,2.444444444
0,Drama,5262047,Gardens of Stone,20.37037037,41,50,29.62962963,41,111,6.4,54,4273,1987,0,1,1.454545455
0,Action,7555000,Wanted: Dead or Alive,68.23529412,44,9.411764706,22.35294118,329,106,5.9,85,3328,1987,0,0,0.327586207
0,Animation,6804312,The Chipmunk Adventure,0,0,41.17647059,58.82352941,24,100,7.2,17,4383,1987,1,2,0
0,Horror,2407024,The Kindred,38.33333333,781,25,36.66666667,33,91,5.5,60,1211,1987,0,0,0.956521739
0,Comedy,4572845,Made in Heaven,11.25,121,56.25,32.5,3273,100,6.5,80,2691,1987,0,1,2.888888889
0,Crime,5715174,Wisdom,15.78947368,4820,42.10526316,42.10526316,2945,109,5.7,76,2659,1987,0,0,2.666666668
5300000,Crime,3107551,White Mischief,23.88059701,42,38.80597015,37.31343284,466,107,6.3,67,2171,1987,0,1,1.5625
10000000,Drama,486434,September,12.34567901,2277,59.25925926,28.39506173,2223,83,6.7,81,7620,1987,0,1,2.300000001
0,Drama,4370078,The Dead,56.52173913,47788,17.39130435,26.08695652,8831,83,7.4,69,5933,1987,0,0,0.461538462
3520000,Action,562187,Steel Dawn,16.17647059,62,63.23529412,20.58823529,217,100,5,68,3860,1987,0,1,1.272727272
1300000,Crime,354704,Prison,19.51219512,2236,52.43902439,28.04878049,13866,102,5.9,82,3019,1987,0,1,1.4375
25000000,Drama,30950002,Nuts,87,15,8,5,18,116,6.7,100,4996,1987,0,0,0.057471264
11000000,Comedy,25411386,Tin Men,15.11627907,6065,41.86046512,43.02325581,10600,112,6.5,86,6960,1987,1,2,2.846153846
0,Drama,760000,The Hanoi Hilton,27.27272727,38,50.90909091,21.81818182,4,125,6,55,763,1987,0,1,0.8
7500000,Drama,796368,Rampage,22.58064516,611,66.12903226,11.29032258,1091,97,6.3,62,1625,1987,0,1,0.5
0,Drama,1733017,The Big Town,25,25,32.5,42.5,497,109,5.9,40,1483,1987,1,2,1.7
0,Comedy,3283832,Wish You Were Here,5.660377358,29,56.60377358,37.73584906,600,88,6.8,53,2212,1987,0,1,6.666666668
0,Comedy,2700000,The Allnighter,0,0,25.92592593,74.07407407,201,108,4,27,904,1987,1,2,0
0,Drama,287725,The Belly of an Architect,11.76470588,2,64.70588235,23.52941176,0,119,7,17,4517,1987,0,1,2
0,Action,4278150,Best Seller,12.5,110,25,62.5,451,95,6.5,16,3752,1987,1,2,5
0,Drama,700000,Siesta,3.75,0,95,1.25,0,100,5.6,80,1844,1987,0,1,0.333333333
0,Drama,316199,Promised Land,9.090909091,3,49.09090909,41.81818182,1611,102,5.7,55,1052,1987,0,1,4.6
0,Crime,12640385,The Bedroom Window,20.33898305,8,45.76271186,33.89830508,259,112,6.4,59,3650,1987,0,1,1.666666667
0,Comedy,2201428,Dark Eyes,51.38888889,336,11.11111111,37.5,2213,117,7.6,72,2421,1987,0,0,0.72972973
3000000,Fantasy,9868521,Maid to Order,17.46031746,115,44.44444444,38.0952381,5132,93,5.5,63,2786,1987,0,1,2.181818182
0,Drama,225358,Square Dance,12.65822785,2,62.02531646,25.3164557,309,112,6.1,79,730,1987,0,1,2
1000000,Action,210200,Straight to Hell,20.68965517,655,10.34482759,68.96551724,1629,100,5.8,87,1924,1987,1,2,3.333333334
0,Comedy,16337355,Burglar,18.88888889,29,47.77777778,33.33333333,124,103,5,90,3453,1987,0,1,1.764705882
0,Comedy,999382,In the Mood,29.09090909,6364,29.09090909,41.81818182,14576,98,6.1,55,778,1987,1,2,1.4375
0,Biography,1083486,84 Charing Cross Road,5.882352941,4,80.88235294,13.23529412,0,100,7.5,68,6285,1987,0,1,2.25
100000,Horror,154323,"Silent Night, Deadly Night 2",63.15789474,12,10.52631579,26.31578947,24,88,3.5,19,4329,1987,0,0,0.416666667
0,Crime,969205,Five Corners,24.13793103,2,43.10344828,32.75862069,25,90,6.3,58,2584,1987,0,1,1.357142857
8000000,Comedy,1988962,Date with an Angel,10.81081081,2,29.72972973,59.45945946,25,105,5.8,37,2163,1987,1,2,5.5
